"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 10, 2017","112.280","116.000","117.220","102.030","113.26K","-3.21%"
"Sep 09, 2017","116.000","116.550","119.430","112.000","78.24K","-0.47%"
"Sep 08, 2017","116.550","122.900","135.050","105.000","298.23K","-5.17%"
"Sep 07, 2017","122.900","123.000","124.500","116.000","100.82K","-0.08%"
"Sep 06, 2017","123.000","118.460","124.730","114.340","133.29K","3.83%"
"Sep 05, 2017","118.460","105.100","122.000","93.400","221.63K","12.71%"
"Sep 04, 2017","105.100","125.990","126.100","98.560","288.24K","-16.58%"
"Sep 03, 2017","125.990","121.420","129.480","110.390","181.81K","3.76%"
"Sep 02, 2017","121.420","143.040","143.040","117.390","219.61K","-15.11%"
"Sep 01, 2017","143.040","140.540","150.000","134.900","203.15K","1.78%"
"Aug 31, 2017","140.540","134.000","143.730","132.170","157.27K","4.88%"
"Aug 30, 2017","134.000","133.400","137.600","121.320","150.23K","0.45%"
"Aug 29, 2017","133.400","144.000","144.720","127.410","183.28K","-7.36%"
"Aug 28, 2017","144.000","130.930","153.430","128.000","526.12K","9.98%"
"Aug 27, 2017","130.930","138.200","139.560","123.250","172.12K","-5.26%"
"Aug 26, 2017","138.200","108.000","148.000","104.100","643.08K","27.96%"
"Aug 25, 2017","108.000","86.000","110.000","84.810","300.89K","25.58%"
"Aug 24, 2017","86.000","90.370","94.000","79.120","222.46K","-4.84%"
"Aug 23, 2017","90.370","89.950","100.240","84.830","293.54K","0.47%"
"Aug 22, 2017","89.950","77.640","96.520","71.650","453.23K","15.86%"
"Aug 21, 2017","77.640","55.300","100.000","52.500","1.27M","40.40%"
"Aug 20, 2017","55.300","55.630","56.460","51.900","88.02K","-0.59%"
"Aug 19, 2017","55.630","46.460","58.500","46.440","225.10K","19.74%"
"Aug 18, 2017","46.460","47.200","50.000","45.100","117.68K","-1.57%"
"Aug 17, 2017","47.200","48.600","49.620","47.000","46.96K","-2.88%"
"Aug 16, 2017","48.600","48.710","49.100","47.000","48.73K","-0.23%"
"Aug 15, 2017","48.710","49.670","50.260","45.080","57.43K","-1.93%"
"Aug 14, 2017","49.670","47.800","49.900","46.330","64.48K","3.91%"
"Aug 13, 2017","47.800","49.450","50.200","45.500","86.36K","-3.34%"
"Aug 12, 2017","49.450","50.360","51.500","44.280","105.28K","-1.81%"
"Aug 11, 2017","50.360","49.300","51.440","48.760","31.13K","2.15%"
"Aug 10, 2017","49.300","51.060","51.400","49.290","30.03K","-3.45%"
"Aug 09, 2017","51.060","52.000","53.440","49.090","67.59K","-1.81%"
"Aug 08, 2017","52.000","50.490","52.910","49.720","99.70K","2.99%"
"Aug 07, 2017","50.490","47.830","50.500","46.970","63.09K","5.56%"
"Aug 06, 2017","47.830","48.660","49.290","47.350","28.36K","-1.71%"
"Aug 05, 2017","48.660","44.950","49.200","44.780","107.76K","8.25%"
"Aug 04, 2017","44.950","43.560","45.000","42.520","34.92K","3.19%"
"Aug 03, 2017","43.560","43.450","44.480","42.900","39.10K","0.25%"
"Aug 02, 2017","43.450","44.200","44.660","42.580","70.84K","-1.70%"
"Aug 01, 2017","44.200","39.900","45.500","39.650","186.17K","10.78%"
"Jul 31, 2017","39.900","39.770","41.020","38.840","86.98K","0.33%"
"Jul 30, 2017","39.770","44.010","44.120","39.090","83.24K","-9.63%"
"Jul 29, 2017","44.010","43.970","44.590","42.130","47.36K","0.09%"
"Jul 28, 2017","43.970","45.400","45.900","42.100","85.28K","-3.15%"
"Jul 27, 2017","45.400","45.970","46.550","43.800","120.63K","-1.24%"
"Jul 26, 2017","45.970","40.590","46.700","38.400","237.36K","13.25%"
"Jul 25, 2017","40.590","45.880","46.160","38.000","180.68K","-11.53%"
"Jul 24, 2017","45.880","42.610","46.010","41.510","103.01K","7.67%"
"Jul 23, 2017","42.610","45.000","45.180","41.000","85.99K","-5.31%"
"Jul 22, 2017","45.000","40.300","45.000","40.070","120.52K","11.66%"
"Jul 21, 2017","40.300","40.800","41.750","39.250","119.20K","-1.23%"
"Jul 20, 2017","40.800","35.050","41.000","34.830","269.98K","16.41%"
"Jul 19, 2017","35.050","36.550","37.690","34.000","80.46K","-4.10%"
"Jul 18, 2017","36.550","34.810","38.000","33.000","196.26K","5.00%"
"Jul 17, 2017","34.810","29.200","35.000","29.200","201.50K","19.21%"
"Jul 16, 2017","29.200","32.000","32.760","28.620","263.89K","-8.75%"
"Jul 15, 2017","32.000","35.620","35.620","31.220","77.34K","-10.16%"
"Jul 14, 2017","35.620","38.000","38.400","34.000","73.13K","-6.26%"
"Jul 13, 2017","38.000","40.400","40.610","36.580","52.59K","-5.94%"
"Jul 12, 2017","40.400","36.850","40.650","34.520","133.45K","9.63%"
"Jul 11, 2017","36.850","39.680","40.320","34.190","259.81K","-7.13%"
"Jul 10, 2017","39.680","44.600","44.800","38.100","95.70K","-11.03%"
"Jul 09, 2017","44.600","46.300","46.800","43.500","69.39K","-3.67%"
"Jul 08, 2017","46.300","43.670","46.300","39.900","129.33K","6.02%"
"Jul 07, 2017","43.670","50.000","50.540","43.000","261.34K","-12.66%"
"Jul 06, 2017","50.000","45.990","50.400","45.920","186.33K","8.72%"
"Jul 05, 2017","45.990","45.300","46.570","44.150","50.74K","1.52%"
"Jul 04, 2017","45.300","43.360","45.660","43.220","66.67K","4.47%"
"Jul 03, 2017","43.360","41.870","44.310","41.000","45.06K","3.56%"
"Jul 02, 2017","41.870","40.200","42.480","39.040","53.85K","4.15%"
"Jul 01, 2017","40.200","43.110","43.260","38.550","54.99K","-6.75%"
"Jun 30, 2017","43.110","44.000","45.400","42.700","35.68K","-2.02%"
"Jun 29, 2017","44.000","46.710","47.260","43.170","74.77K","-5.80%"
"Jun 28, 2017","46.710","43.200","46.900","41.300","79.10K","8.12%"
"Jun 27, 2017","43.200","43.130","43.900","37.000","109.45K","0.16%"
"Jun 26, 2017","43.130","44.700","47.000","37.500","117.03K","-3.51%"
"Jun 25, 2017","44.700","46.650","47.830","43.750","76.86K","-4.18%"
"Jun 24, 2017","46.650","50.950","51.190","46.000","39.50K","-8.44%"
"Jun 23, 2017","50.950","49.720","51.980","49.540","44.92K","2.47%"
"Jun 22, 2017","49.720","48.120","50.450","47.590","28.14K","3.33%"
"Jun 21, 2017","48.120","50.700","52.590","46.500","84.76K","-5.09%"
"Jun 20, 2017","50.700","50.200","53.120","50.200","58.67K","1.00%"
"Jun 19, 2017","50.200","49.720","51.370","49.000","57.03K","0.97%"
"Jun 18, 2017","49.720","51.830","53.660","47.560","76.58K","-4.07%"
"Jun 17, 2017","51.830","47.500","52.210","46.200","90.74K","9.12%"
"Jun 16, 2017","47.500","45.550","47.520","43.000","74.03K","4.28%"
"Jun 15, 2017","45.550","45.000","46.400","37.000","166.20K","1.22%"
"Jun 14, 2017","45.000","51.140","52.510","42.790","95.48K","-12.01%"
"Jun 13, 2017","51.140","49.050","52.670","48.460","83.43K","4.26%"
"Jun 12, 2017","49.050","58.300","59.510","43.000","170.24K","-15.87%"
"Jun 11, 2017","58.300","51.030","58.300","50.900","70.85K","14.25%"
"Jun 10, 2017","51.030","55.370","56.400","50.900","45.72K","-7.84%"
"Jun 09, 2017","55.370","56.200","57.170","54.800","52.32K","-1.48%"
"Jun 08, 2017","56.200","52.000","56.200","49.550","105.15K","8.08%"
"Jun 07, 2017","52.000","55.600","63.200","51.270","241.43K","-6.47%"
"Jun 06, 2017","55.600","47.990","55.650","45.450","213.35K","15.86%"
"Jun 05, 2017","47.990","42.370","48.060","42.330","56.59K","17.05%"
"Jun 04, 2017","41.000","41.000","41.000","41.000","-","0.00%"
"Jun 03, 2017","41.000","42.590","43.260","41.000","38.95K","-3.73%"
"Jun 02, 2017","42.590","42.120","43.110","41.220","69.76K","1.12%"
"Jun 01, 2017","42.120","40.270","44.220","40.120","92.59K","4.59%"
"May 31, 2017","40.270","39.280","41.960","37.180","86.46K","2.52%"
"May 30, 2017","39.280","40.120","45.280","38.850","152.73K","-2.09%"
"May 29, 2017","40.120","35.000","43.080","34.190","195.86K","14.63%"
"May 28, 2017","35.000","32.000","38.310","30.000","143.12K","9.38%"
"May 27, 2017","32.000","37.080","39.500","24.100","260.21K","-13.70%"
"May 26, 2017","37.080","38.200","43.150","30.000","222.49K","-2.93%"
"May 25, 2017","38.200","45.000","49.000","37.400","413.49K","-15.11%"
"May 24, 2017","45.000","55.640","57.320","42.200","355.65K","-19.12%"
"May 23, 2017","55.640","36.000","57.700","35.500","218.79K","54.56%"
"May 22, 2017","36.000","34.470","40.760","32.500","172.66K","4.44%"
"May 21, 2017","34.470","35.400","36.500","33.500","102.24K","-2.63%"
"May 20, 2017","35.400","31.880","37.580","31.300","132.62K","11.04%"
"May 19, 2017","31.880","31.110","32.380","30.880","48.94K","2.48%"
"May 18, 2017","31.110","27.800","32.000","27.670","119.10K","11.91%"
"May 17, 2017","27.800","26.970","28.700","25.950","49.28K","3.08%"
"May 16, 2017","26.970","28.440","28.440","26.610","49.02K","-5.17%"
"May 15, 2017","28.440","28.910","29.400","27.700","30.57K","-1.63%"
"May 14, 2017","28.910","29.170","29.750","28.020","17.32K","-0.89%"
"May 13, 2017","29.170","29.290","29.600","27.830","43.27K","-0.41%"
"May 12, 2017","29.290","30.000","30.930","28.780","44.50K","-2.37%"
"May 11, 2017","30.000","30.030","30.580","29.390","28.17K","-0.10%"
"May 10, 2017","30.030","28.640","31.390","27.890","41.46K","4.85%"
"May 09, 2017","28.640","30.150","31.580","26.500","150.45K","-5.01%"
"May 08, 2017","30.150","33.720","35.000","27.700","242.13K","-10.59%"
"May 07, 2017","33.720","29.400","35.500","29.000","200.70K","14.69%"
"May 06, 2017","29.400","28.440","30.690","28.100","141.97K","3.38%"
"May 05, 2017","28.440","27.250","31.500","26.190","254.90K","4.37%"
"May 04, 2017","27.250","27.160","27.840","25.000","206.13K","0.33%"
"May 03, 2017","27.160","24.760","27.550","24.470","105.81K","9.69%"
"May 02, 2017","24.760","24.660","25.150","24.000","55.14K","0.41%"
"May 01, 2017","24.660","25.250","25.800","23.920","160.48K","-2.34%"
"Apr 30, 2017","25.250","24.550","26.300","24.500","137.99K","2.85%"
"Apr 29, 2017","24.550","23.860","24.900","23.680","100.32K","2.89%"
"Apr 28, 2017","23.860","23.100","24.300","22.860","122.77K","3.29%"
"Apr 27, 2017","23.100","21.220","23.810","21.010","252.36K","8.86%"
"Apr 26, 2017","21.220","21.320","21.600","20.880","162.81K","-0.47%"
"Apr 25, 2017","21.320","21.060","21.700","21.060","91.23K","1.23%"
"Apr 24, 2017","21.060","21.860","22.040","21.050","60.57K","-3.66%"
"Apr 23, 2017","21.860","21.800","22.030","21.520","67.70K","0.28%"
"Apr 22, 2017","21.800","21.780","21.950","21.290","92.97K","0.09%"
"Apr 21, 2017","21.780","21.030","21.800","21.000","60.23K","3.57%"
"Apr 20, 2017","21.030","21.200","22.040","20.990","70.88K","-0.80%"
"Apr 19, 2017","21.200","21.940","21.960","21.150","36.62K","-3.37%"
"Apr 18, 2017","21.940","21.220","22.000","21.050","86.27K","3.39%"
"Apr 17, 2017","21.220","20.890","21.630","20.700","94.03K","1.58%"
"Apr 16, 2017","20.890","21.080","21.150","20.640","50.76K","-0.90%"
"Apr 15, 2017","21.080","21.210","21.730","20.750","81.80K","-0.61%"
"Apr 14, 2017","21.210","21.760","22.320","20.100","93.39K","-2.53%"
"Apr 13, 2017","21.760","22.150","22.440","21.690","84.41K","-1.76%"
"Apr 12, 2017","22.150","21.820","22.700","21.580","84.70K","1.51%"
"Apr 11, 2017","21.820","22.350","22.480","21.570","69.37K","-2.37%"
"Apr 10, 2017","22.350","21.050","22.900","21.050","126.06K","6.18%"
"Apr 09, 2017","21.050","21.050","21.590","20.000","92.16K","0.00%"
"Apr 08, 2017","21.050","19.780","21.600","19.380","149.48K","6.42%"
"Apr 07, 2017","19.780","19.420","20.330","19.160","68.33K","1.85%"
"Apr 06, 2017","19.420","19.910","20.250","18.600","189.93K","-2.46%"
"Apr 05, 2017","19.910","20.480","20.550","19.710","83.42K","-2.78%"
"Apr 04, 2017","20.480","20.210","20.900","19.780","77.13K","1.34%"
"Apr 03, 2017","20.210","19.670","21.030","19.500","133.50K","2.75%"
"Apr 02, 2017","19.670","21.000","21.290","19.670","137.39K","-6.33%"
"Apr 01, 2017","21.000","20.230","21.230","19.000","127.69K","3.81%"
"Mar 31, 2017","20.230","19.850","20.800","19.410","128.77K","1.91%"
"Mar 30, 2017","19.850","20.870","21.150","19.850","103.69K","-4.89%"
"Mar 29, 2017","20.870","19.390","21.200","19.120","132.61K","7.63%"
"Mar 28, 2017","19.390","19.290","20.290","17.800","223.43K","0.52%"
"Mar 27, 2017","19.290","19.380","20.060","17.350","216.14K","-0.46%"
"Mar 26, 2017","19.380","20.100","20.600","19.130","143.15K","-3.58%"
"Mar 25, 2017","20.100","21.300","21.700","19.650","234.75K","-5.63%"
"Mar 24, 2017","21.300","21.760","22.280","20.640","230.25K","-2.11%"
"Mar 23, 2017","21.760","21.250","22.420","20.500","136.45K","2.40%"
"Mar 22, 2017","21.250","21.280","22.340","20.320","185.75K","-0.14%"
"Mar 21, 2017","21.280","22.300","22.870","20.590","345.52K","-4.57%"
"Mar 20, 2017","22.300","22.850","24.440","22.000","186.69K","-2.41%"
"Mar 19, 2017","22.850","19.830","24.500","19.830","464.17K","15.23%"
"Mar 18, 2017","19.830","21.810","22.040","17.800","425.10K","-9.08%"
"Mar 17, 2017","21.810","22.200","25.100","19.210","589.05K","-1.76%"
"Mar 16, 2017","22.200","19.060","23.000","18.750","528.10K","16.47%"
"Mar 15, 2017","19.060","17.650","19.810","17.400","272.00K","7.99%"
"Mar 14, 2017","17.650","18.260","18.500","17.130","211.70K","-3.34%"
"Mar 13, 2017","18.260","16.840","19.400","16.500","485.05K","8.43%"
"Mar 12, 2017","16.840","14.670","17.190","14.360","573.46K","14.79%"
"Mar 11, 2017","14.670","13.160","14.740","12.920","202.43K","11.47%"
"Mar 10, 2017","13.160","13.030","13.520","12.100","391.69K","1.00%"
"Mar 09, 2017","13.030","12.500","13.710","12.360","163.28K","4.24%"
"Mar 08, 2017","12.500","13.700","13.870","12.500","250.15K","-8.76%"
"Mar 07, 2017","13.700","15.450","15.500","13.580","269.48K","-11.33%"
"Mar 06, 2017","15.450","15.310","15.900","14.850","183.65K","0.91%"
"Mar 05, 2017","15.310","13.670","16.000","13.670","184.48K","12.00%"
"Mar 04, 2017","13.670","14.080","14.360","13.050","88.35K","-2.91%"
"Mar 03, 2017","14.080","13.090","14.870","12.850","264.14K","7.56%"
"Mar 02, 2017","13.090","12.330","13.500","12.180","291.51K","6.16%"
"Mar 01, 2017","12.330","12.270","13.000","12.190","192.54K","0.49%"
"Feb 28, 2017","12.270","12.000","12.400","11.600","136.72K","2.25%"
"Feb 27, 2017","12.000","12.000","12.180","12.000","35.47K","0.00%"
"Feb 26, 2017","12.000","11.920","12.200","11.800","37.30K","0.67%"
"Feb 25, 2017","11.920","12.100","12.250","11.780","52.28K","-6.73%"
"Feb 24, 2017","12.780","12.780","12.780","12.780","-","0.00%"
"Feb 23, 2017","12.780","12.850","13.020","12.670","21.52K","-0.54%"
"Feb 22, 2017","12.850","12.520","12.940","12.210","55.70K","2.64%"
"Feb 21, 2017","12.520","12.280","12.540","12.000","65.34K","1.95%"
"Feb 20, 2017","12.280","13.110","13.110","11.480","243.83K","-6.33%"
"Feb 19, 2017","13.110","13.460","13.480","13.070","9.12K","-2.60%"
"Feb 18, 2017","13.460","13.450","13.670","13.200","15.52K","0.07%"
"Feb 17, 2017","13.450","13.190","13.460","13.160","26.27K","1.97%"
"Feb 16, 2017","13.190","13.750","13.800","12.910","47.48K","-4.07%"
"Feb 15, 2017","13.750","13.010","13.800","12.910","104.60K","5.69%"
"Feb 14, 2017","13.010","12.260","13.300","12.150","41.50K","6.12%"
"Feb 13, 2017","12.260","12.290","12.340","12.150","29.99K","-0.24%"
"Feb 12, 2017","12.290","12.270","12.340","12.130","16.83K","0.16%"
"Feb 11, 2017","12.270","12.060","12.330","12.060","21.67K","1.74%"
"Feb 10, 2017","12.060","12.000","12.180","11.750","29.20K","0.50%"
"Feb 09, 2017","12.000","12.690","12.810","11.480","81.86K","-5.44%"
"Feb 08, 2017","12.690","12.500","12.800","12.350","34.85K","1.52%"
"Feb 07, 2017","12.500","12.640","13.050","12.460","42.06K","-1.11%"
"Feb 06, 2017","12.640","12.600","12.710","12.400","20.98K","0.32%"
"Feb 05, 2017","12.600","12.480","12.820","12.480","13.83K","0.96%"
"Feb 04, 2017","12.480","12.560","13.000","12.280","90.06K","-0.64%"
"Feb 03, 2017","12.560","13.130","13.170","12.020","76.55K","-4.34%"
"Feb 02, 2017","13.130","13.170","13.400","13.040","25.25K","-0.30%"
"Feb 01, 2017","13.170","13.020","13.220","12.800","41.48K","1.15%"
"Jan 31, 2017","13.020","12.730","13.230","12.650","18.76K","2.28%"
"Jan 30, 2017","12.730","12.630","12.870","12.530","10.68K","0.79%"
"Jan 29, 2017","12.630","12.940","13.230","12.420","15.33K","-2.40%"
"Jan 28, 2017","12.940","12.150","13.150","12.010","75.49K","6.50%"
"Jan 27, 2017","12.150","11.910","12.150","11.580","24.89K","2.02%"
"Jan 26, 2017","11.910","11.810","12.140","11.600","23.92K","0.85%"
"Jan 25, 2017","11.810","11.680","11.820","11.330","49.48K","1.11%"
"Jan 24, 2017","11.680","12.200","12.210","11.640","35.07K","-4.26%"
"Jan 23, 2017","12.200","12.100","12.220","12.010","14.77K","0.83%"
"Jan 22, 2017","12.100","12.090","12.260","11.790","26.15K","0.08%"
"Jan 21, 2017","12.090","11.880","12.240","11.830","40.51K","1.77%"
"Jan 20, 2017","11.880","12.150","12.200","11.750","32.09K","-2.22%"
"Jan 19, 2017","12.150","12.000","12.350","11.650","37.85K","1.25%"
"Jan 18, 2017","12.000","12.330","12.760","11.500","91.72K","-2.68%"
"Jan 17, 2017","12.330","10.510","12.470","10.510","86.92K","17.32%"
"Jan 16, 2017","10.510","10.680","11.000","10.250","66.99K","-1.59%"
"Jan 15, 2017","10.680","11.080","11.150","9.740","96.12K","-3.61%"
"Jan 14, 2017","11.080","11.200","11.700","10.950","41.16K","-1.07%"
"Jan 13, 2017","11.200","12.000","12.040","11.000","52.04K","-6.67%"
"Jan 12, 2017","12.000","11.730","12.310","11.100","56.59K","2.30%"
"Jan 11, 2017","11.730","13.500","13.630","11.010","155.27K","-13.11%"
"Jan 10, 2017","13.500","13.600","14.000","13.350","29.56K","-0.74%"
"Jan 09, 2017","13.600","13.500","13.660","12.590","50.22K","0.74%"
"Jan 08, 2017","13.500","13.000","14.030","12.790","49.90K","3.85%"
"Jan 07, 2017","13.000","13.780","14.130","12.200","116.08K","-5.66%"
"Jan 06, 2017","13.780","15.920","16.690","13.400","122.33K","-13.44%"
"Jan 05, 2017","15.920","18.320","18.470","14.390","222.67K","-13.10%"
"Jan 04, 2017","18.320","15.720","18.450","15.440","105.66K","16.54%"
"Jan 03, 2017","15.720","16.120","16.930","14.800","82.02K","-2.48%"
"Jan 02, 2017","16.120","13.570","16.500","13.570","90.06K","18.79%"
"Jan 01, 2017","13.570","13.790","14.310","13.400","21.99K","-1.60%"
"Dec 31, 2016","13.790","12.870","14.000","12.760","32.80K","7.15%"
"Dec 30, 2016","12.870","13.130","13.220","12.080","19.73K","-1.98%"
"Dec 29, 2016","13.130","14.050","14.310","12.220","92.60K","-6.55%"
"Dec 28, 2016","14.050","12.470","14.600","12.150","97.31K","12.67%"
"Dec 27, 2016","12.470","10.240","13.000","10.200","90.09K","21.78%"
"Dec 26, 2016","10.240","9.710","10.500","9.700","28.39K","5.46%"
"Dec 25, 2016","9.710","9.600","11.000","7.250","99.88K","1.15%"
"Dec 24, 2016","9.600","9.450","9.670","9.450","6.37K","1.59%"
"Dec 23, 2016","9.450","8.850","9.740","8.800","50.07K","6.78%"
"Dec 22, 2016","8.850","8.420","9.400","8.250","21.91K","5.11%"
"Dec 21, 2016","8.420","8.480","8.600","8.150","9.38K","-0.71%"
"Dec 20, 2016","8.480","8.540","8.750","8.380","3.62K","-0.70%"
"Dec 19, 2016","8.540","8.690","8.750","8.400","8.65K","-1.73%"
"Dec 18, 2016","8.690","8.310","8.900","8.260","15.20K","4.57%"
"Dec 17, 2016","8.310","8.500","8.500","8.220","7.67K","-2.24%"
"Dec 16, 2016","8.500","8.490","8.500","8.280","2.44K","0.12%"
"Dec 15, 2016","8.490","8.440","8.520","8.270","6.15K","0.59%"
"Dec 14, 2016","8.440","8.060","8.570","8.060","9.42K","4.71%"
"Dec 13, 2016","8.060","8.000","8.200","7.900","2.88K","0.75%"
"Dec 12, 2016","8.000","7.860","8.000","7.760","7.20K","1.78%"
"Dec 11, 2016","7.860","7.750","8.090","7.640","4.70K","1.42%"
"Dec 10, 2016","7.750","7.910","8.000","7.650","4.75K","-2.02%"
"Dec 09, 2016","7.910","7.870","8.030","7.740","3.80K","0.51%"
"Dec 08, 2016","7.870","7.910","8.070","7.650","5.12K","-0.51%"
"Dec 07, 2016","7.910","7.400","7.910","7.290","9.82K","6.89%"
"Dec 06, 2016","7.400","7.870","7.910","7.100","23.40K","-5.97%"
"Dec 05, 2016","7.870","7.940","8.070","7.630","12.18K","-0.88%"
"Dec 04, 2016","7.940","8.160","8.390","7.890","14.31K","-2.70%"
"Dec 03, 2016","8.160","8.060","8.460","8.060","14.99K","1.24%"
"Dec 02, 2016","8.060","8.600","8.660","7.870","30.76K","-6.28%"
"Dec 01, 2016","8.600","9.100","9.100","8.110","16.92K","-5.49%"
"Nov 30, 2016","9.100","7.670","9.380","7.200","55.00K","18.64%"
"Nov 29, 2016","7.670","7.870","7.960","7.380","5.49K","-2.54%"
"Nov 28, 2016","7.870","8.050","8.050","7.760","8.17K","-2.24%"
"Nov 27, 2016","8.050","7.520","8.050","7.520","7.24K","7.05%"
"Nov 26, 2016","7.520","7.530","7.790","7.390","8.53K","-0.13%"
"Nov 25, 2016","7.530","7.720","7.860","7.300","14.19K","-2.46%"
"Nov 24, 2016","7.720","7.960","8.320","7.500","30.30K","-3.02%"
"Nov 23, 2016","7.960","7.450","8.050","7.400","13.93K","6.85%"
"Nov 22, 2016","7.450","6.770","8.150","6.750","45.35K","10.04%"
"Nov 21, 2016","6.770","6.640","6.870","6.560","4.12K","1.96%"
"Nov 20, 2016","6.640","6.630","6.900","6.450","16.85K","0.15%"
"Nov 19, 2016","6.630","6.700","6.900","6.500","5.63K","-1.04%"
"Nov 18, 2016","6.700","6.820","7.080","6.480","8.85K","-1.76%"
"Nov 17, 2016","6.820","6.830","6.950","6.200","7.03K","-0.15%"
"Nov 16, 2016","6.830","7.410","7.490","6.060","50.14K","-7.83%"
"Nov 15, 2016","7.410","7.680","7.990","7.140","19.06K","-3.52%"
"Nov 14, 2016","7.680","7.100","8.170","7.000","29.88K","8.17%"
"Nov 13, 2016","7.100","7.580","8.100","7.100","57.10K","-6.33%"
"Nov 12, 2016","7.580","6.950","7.680","6.580","41.27K","9.06%"
"Nov 11, 2016","6.950","6.130","7.020","5.900","124.40K","13.38%"
"Nov 10, 2016","6.130","5.870","6.480","5.870","18.28K","4.43%"
"Nov 09, 2016","5.870","6.660","6.660","5.550","64.13K","-11.86%"
"Nov 08, 2016","6.660","5.750","6.820","5.630","70.87K","15.83%"
"Nov 07, 2016","5.750","5.000","5.920","4.930","95.55K","15.00%"
"Nov 06, 2016","5.000","5.050","5.080","4.840","4.11K","-0.99%"
"Nov 05, 2016","5.050","4.880","5.050","4.830","4.35K","3.48%"
"Nov 04, 2016","4.880","4.970","5.100","4.730","29.06K","-1.81%"
"Nov 03, 2016","4.970","4.530","5.260","4.430","36.71K","9.71%"
"Nov 02, 2016","4.530","4.690","5.020","4.530","19.03K","-3.41%"
"Nov 01, 2016","4.690","5.120","5.220","4.530","33.08K","-8.40%"
"Oct 31, 2016","5.120","5.550","5.670","4.810","52.51K","-7.75%"
"Oct 30, 2016","5.550","4.840","5.710","4.840","93.75K","14.67%"
"Oct 29, 2016","4.840","5.700","5.960","4.200","101.14K","-15.09%"
"Oct 28, 2016","5.700","6.170","6.320","5.620","29.87K","-7.62%"
"Oct 27, 2016","6.170","6.010","6.400","5.930","10.45K","2.66%"
"Oct 26, 2016","6.010","6.150","6.190","5.810","16.91K","-2.28%"
"Oct 25, 2016","6.150","6.480","6.480","5.700","8.02K","-5.09%"
"Oct 24, 2016","6.480","6.530","6.600","6.370","2.91K","-0.77%"
"Oct 23, 2016","6.530","6.460","6.690","6.460","1.53K","1.08%"
"Oct 22, 2016","6.460","6.900","6.900","6.270","5.64K","-6.38%"
"Oct 21, 2016","6.900","6.470","6.980","6.460","6.16K","6.65%"
"Oct 20, 2016","6.470","6.730","7.220","6.470","20.07K","-3.86%"
"Oct 19, 2016","6.730","6.630","7.150","6.480","17.50K","1.51%"
"Oct 18, 2016","6.630","6.260","6.850","6.010","8.62K","5.91%"
"Oct 17, 2016","6.260","6.520","6.520","5.740","18.23K","-3.99%"
"Oct 16, 2016","6.520","6.470","6.670","6.160","13.68K","0.77%"
"Oct 15, 2016","6.470","6.940","6.940","6.400","9.91K","-6.77%"
"Oct 14, 2016","6.940","7.000","7.180","6.850","4.62K","-0.86%"
"Oct 13, 2016","7.000","7.210","7.340","6.800","10.71K","-2.91%"
"Oct 12, 2016","7.210","7.340","7.660","7.210","11.31K","-1.77%"
"Oct 11, 2016","7.340","6.970","7.830","6.600","24.92K","5.31%"
"Oct 10, 2016","6.970","7.440","7.600","6.750","21.59K","-6.32%"
"Oct 09, 2016","7.440","6.930","7.550","6.880","8.28K","7.36%"
"Oct 08, 2016","6.930","6.770","7.280","6.700","5.25K","2.36%"
"Oct 07, 2016","6.770","7.200","7.800","6.700","18.97K","-5.97%"
"Oct 06, 2016","7.200","6.620","7.840","6.370","55.81K","8.76%"
"Oct 05, 2016","6.620","7.600","7.680","6.100","61.05K","-12.89%"
"Oct 04, 2016","7.600","7.890","8.130","7.550","10.70K","-3.68%"
"Oct 03, 2016","7.890","8.390","8.750","7.770","28.50K","-5.96%"
"Oct 02, 2016","8.390","7.440","8.500","7.190","22.47K","12.77%"
"Oct 01, 2016","7.440","8.520","8.520","7.150","32.02K","-12.68%"
"Sep 30, 2016","8.520","8.510","8.750","7.990","33.66K","0.12%"
"Sep 29, 2016","8.510","9.370","9.590","8.300","29.98K","-9.18%"
"Sep 28, 2016","9.370","9.280","9.570","9.190","16.12K","0.97%"
"Sep 27, 2016","9.280","9.350","9.630","9.190","8.24K","-0.75%"
"Sep 26, 2016","9.350","10.200","10.340","8.500","58.15K","-8.33%"
"Sep 25, 2016","10.200","10.710","10.710","10.200","2.65K","-4.76%"
"Sep 24, 2016","10.710","10.790","11.020","10.600","3.76K","-0.74%"
"Sep 23, 2016","10.790","10.200","11.000","10.000","133.19K","5.78%"
"Sep 22, 2016","10.200","9.790","10.520","9.790","25.87K","4.19%"
"Sep 21, 2016","9.790","11.290","11.290","9.790","40.77K","-13.29%"
"Sep 20, 2016","11.290","10.530","11.700","10.300","45.99K","7.22%"
"Sep 19, 2016","10.530","9.470","10.750","9.070","38.45K","11.19%"
"Sep 18, 2016","9.470","9.600","9.900","9.300","3.02K","-1.35%"
"Sep 17, 2016","9.600","8.920","9.900","8.850","7.53K","7.62%"
"Sep 16, 2016","8.920","9.710","9.880","8.780","18.69K","-8.14%"
"Sep 15, 2016","9.710","10.400","10.640","9.480","56.07K","-6.63%"
"Sep 14, 2016","10.400","10.700","11.090","10.400","37.24K","-2.80%"
"Sep 13, 2016","10.700","10.300","11.620","9.800","87.46K","3.88%"
"Sep 12, 2016","10.300","10.970","11.150","9.950","82.37K","-6.11%"
